,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,GDP,Unemployment_Rate,Federal_Funds_Rate,GOOGL_sentiment
403,2021-05-03,117.95342730280684,118.78337295843038,116.48656236121438,116.8646240234375,28242000.0,0.0,0.0,23292.362,6.1,0.07,
404,2021-05-04,115.39177108705098,115.96235683011022,112.55529638021773,115.05660247802734,44818000.0,0.0,0.0,23292.362,6.1,0.07,
405,2021-05-05,116.14391049989612,116.46162049803702,115.12892195938775,115.45262145996094,26636000.0,0.0,0.0,23292.362,6.1,0.07,
406,2021-05-06,115.03166304785232,116.5788345336914,114.36880699819925,116.5788345336914,25190000.0,0.0,0.0,23292.362,6.1,0.07,
407,2021-05-07,117.90256038273397,118.26964763863204,117.0182449457738,117.3060302734375,28898000.0,0.0,0.0,23292.362,6.1,0.07,
408,2021-05-10,116.11946818095213,116.2621203236006,113.94485255547436,114.3044662475586,30914000.0,0.0,0.0,23292.362,6.1,0.07,
409,2021-05-11,111.87647936852754,113.73238038189784,111.42010515159168,113.22264099121094,34186000.0,0.0,0.0,23292.362,6.1,0.07,
410,2021-05-12,111.03456183910106,112.12137114802596,109.41008242480773,109.74076080322266,46376000.0,0.0,0.0,23292.362,6.1,0.07,
411,2021-05-13,111.03106894872704,111.69542426418928,110.06346367450578,111.1767120361328,33204000.0,0.0,0.0,23292.362,6.1,0.07,
412,2021-05-14,112.64806492049162,113.95382971801872,112.22211768993672,113.63761138916016,31996000.0,0.0,0.0,23292.362,6.1,0.07,
413,2021-05-17,112.89893620290032,114.20620024544458,112.49693177107127,114.1633071899414,21598000.0,0.0,0.0,23292.362,6.1,0.07,
414,2021-05-18,114.83315610284224,115.09900021312784,112.83011270533284,112.84407806396484,22204000.0,0.0,0.0,23292.362,6.1,0.07,
415,2021-05-19,111.1462875065451,113.46853260526676,110.99715878414534,113.29446411132812,23684000.0,0.0,0.0,23292.362,6.1,0.07,
416,2021-05-20,114.26706079499262,115.31446269429628,113.89398403927407,115.06259155273438,32352000.0,0.0,0.0,23292.362,6.1,0.07,
417,2021-05-21,115.58429066998671,115.65811299925902,114.18226003666696,114.42316436767578,40632000.0,0.0,0.0,23292.362,6.1,0.07,
418,2021-05-24,115.45860341644487,117.98534389437792,115.31246564545567,117.76040649414062,31832000.0,0.0,0.0,23292.362,6.1,0.07,
419,2021-05-25,118.30705420588508,118.905570672281,117.45915524427836,117.8516845703125,22440000.0,0.0,0.0,23292.362,6.1,0.07,
420,2021-05-26,118.03373127884277,119.15446086192138,118.03074033271923,118.7215347290039,21572000.0,0.0,0.0,23292.362,6.1,0.07,
421,2021-05-27,119.15744884788764,119.15744884788764,117.52200259239405,117.84220886230467,35224000.0,0.0,0.0,23292.362,6.1,0.07,
422,2021-05-28,118.42775406915236,118.51004694152834,117.3519191730143,117.55142211914062,21482000.0,0.0,0.0,23292.362,6.1,0.07,
423,2021-06-01,118.42874988507036,118.99085745937644,117.42323647675327,118.7649154663086,23354000.0,0.0,0.0,23292.362,6.1,0.07,
424,2021-06-02,119.16243409302145,119.38638213040518,117.32747727084096,118.23673248291016,21158000.0,0.0,0.0,23292.362,6.1,0.07,
425,2021-06-03,116.99679524927362,117.55989980889132,116.1882961306572,117.0890655517578,18696000.0,0.0,0.0,23292.362,6.1,0.07,
426,2021-06-04,118.1708859717916,119.65520944917202,117.82873089759428,119.38288116455078,24458000.0,0.0,0.0,23292.362,6.1,0.07,
427,2021-06-07,119.1769040625355,119.9285448035692,118.75594932576104,119.8183135986328,24120000.0,0.0,0.0,23292.362,6.1,0.07,
428,2021-06-08,120.30261484215124,120.67718326565388,119.44323918305996,119.62578582763672,24240000.0,0.0,0.0,23292.362,6.1,0.07,
429,2021-06-09,120.27368549424403,120.34600093629328,119.54897852163866,120.09961700439452,17942000.0,0.0,0.0,23292.362,6.1,0.07,
430,2021-06-10,120.04873401397305,121.49914486305042,119.8921241332815,121.45574951171876,25904000.0,0.0,0.0,23292.362,6.1,0.07,
431,2021-06-11,121.69864928136704,121.78443539258583,120.64924586549267,121.2098617553711,21958000.0,0.0,0.0,23292.362,6.1,0.07,
432,2021-06-14,121.31261081758548,122.14355346258424,120.60137450840077,122.14305877685548,22098000.0,0.0,0.0,23292.362,6.1,0.07,
433,2021-06-15,122.14754008211176,122.47223656990248,120.75698612396911,121.11959075927734,21562000.0,0.0,0.0,23292.362,6.1,0.07,
434,2021-06-16,121.2717068180278,121.5849341982684,119.17490153065906,120.47418212890624,26472000.0,0.0,0.0,23292.362,6.1,0.07,
435,2021-06-17,120.39937321766452,122.21986233138703,120.20235892167304,121.44278717041016,25842000.0,0.0,0.0,23292.362,6.1,0.07,
436,2021-06-18,121.06721008257794,121.3026272036272,119.71855225423865,119.81431579589844,46116000.0,0.0,0.0,23292.362,6.1,0.07,
437,2021-06-21,120.20286377747875,121.69865643739578,119.60234574253757,121.5116195678711,27414000.0,0.0,0.0,23292.362,6.1,0.07,
438,2021-06-22,121.44927168672922,122.0976676778032,120.76496912281952,122.02833557128906,22390000.0,0.0,0.0,23292.362,6.1,0.07,
439,2021-06-23,121.79192234762364,122.7914462711486,121.5335670197428,121.8253402709961,19148000.0,0.0,0.0,23292.362,6.1,0.07,
440,2021-06-24,122.39692115758984,122.7515423222806,121.99791526819142,122.19741821289062,21362000.0,0.0,0.0,23292.362,6.1,0.07,
441,2021-06-25,121.69865895136172,122.330098662794,121.26473584047667,122.20590209960938,34594000.0,0.0,0.0,23292.362,6.1,0.07,
442,2021-06-28,122.37547200298611,122.48171527178276,121.10562140328732,122.23332977294922,28526000.0,0.0,0.0,23292.362,6.1,0.07,
443,2021-06-29,122.36750141711455,122.71713767943452,121.39042099792584,121.9704818725586,23108000.0,0.0,0.0,23292.362,6.1,0.07,
444,2021-06-30,121.69316678659916,121.95502296500362,121.05474822695618,121.78793334960938,24474000.0,0.0,0.0,23292.362,6.1,0.07,
445,2021-07-01,121.42433123262208,122.2842015595504,121.23131247570466,122.14205932617188,18110000.0,0.0,0.0,23828.973,5.4,0.1,
446,2021-07-02,122.8458123581982,125.09424262778542,122.7555360213339,124.94810485839844,25982000.0,0.0,0.0,23828.973,5.4,0.1,
447,2021-07-06,125.33813717745817,126.11571461467706,124.2747683912024,125.87830352783205,26404000.0,0.0,0.0,23828.973,5.4,0.1,
448,2021-07-07,126.84790232224364,126.96959500588784,125.84139195343089,126.1615982055664,24060000.0,0.0,0.0,23828.973,5.4,0.1,
449,2021-07-08,123.71964710200558,125.28526647914464,123.71565917415508,124.7351303100586,23790000.0,0.0,0.0,23828.973,5.4,0.1,
450,2021-07-09,124.71618478439702,125.42392784653144,124.24385124318243,125.20846557617188,18632000.0,0.0,0.0,23828.973,5.4,0.1,
451,2021-07-12,125.86633449631644,126.75563481462584,125.30073367941186,126.661865234375,17668000.0,0.0,0.0,23828.973,5.4,0.1,
452,2021-07-13,126.72470168712653,127.74118186702572,126.36160238206226,127.0269546508789,19240000.0,0.0,0.0,23828.973,5.4,0.1,
453,2021-07-14,127.64193974779609,129.00706687515844,127.59854439353307,127.92024993896484,23742000.0,0.0,0.0,23828.973,5.4,0.1,
454,2021-07-15,128.33123589880742,128.3821048132727,126.2174665927902,126.69129180908205,24218000.0,0.0,0.0,23828.973,5.4,0.1,
455,2021-07-16,127.34766875054136,127.4958004877452,125.8418986826726,126.65637969970705,20424000.0,0.0,0.0,23828.973,5.4,0.1,
456,2021-07-19,125.7780505532126,125.89326666048544,123.19993128276424,124.2702865600586,27968000.0,0.0,0.0,23828.973,5.4,0.1,
457,2021-07-20,125.21743624383352,126.72919579462292,124.04334916338732,125.89775848388672,26312000.0,0.0,0.0,23828.973,5.4,0.1,
458,2021-07-21,125.82193970319469,127.28082873784108,125.71221080280952,127.23394775390624,20746000.0,0.0,0.0,23828.973,5.4,0.1,
459,2021-07-22,127.5282284614215,128.1656500774136,127.18407939002084,128.1042938232422,14302000.0,0.0,0.0,23828.973,5.4,0.1,
460,2021-07-23,130.10832779355616,133.06950132746326,129.4798942685211,132.6864471435547,41506000.0,0.0,0.0,23828.973,5.4,0.1,
461,2021-07-26,132.9991664115238,133.9054153486411,131.9746952084196,133.70391845703125,30572000.0,0.0,0.0,23828.973,5.4,0.1,
462,2021-07-27,133.91890742191643,134.06703916859513,129.78264956112713,131.57420349121094,54710000.0,0.0,0.0,23828.973,5.4,0.1,
463,2021-07-28,135.9753068728552,137.9554045469043,134.94336195816211,135.75784301757812,95130000.0,0.0,0.0,23828.973,5.4,0.1,
464,2021-07-29,135.81370089582708,136.32344029937934,135.20820555487006,135.44212341308594,31716000.0,0.0,0.0,23828.973,5.4,0.1,
465,2021-07-30,134.70146272077778,134.97029777744493,133.92339056435668,134.3937225341797,25576000.0,0.0,0.0,23828.973,5.4,0.1,
466,2021-08-02,134.78325664483802,135.00221215201833,133.46352648880304,134.5214080810547,21634000.0,0.0,0.0,23828.973,5.4,0.1,
467,2021-08-03,134.80121047079385,135.3967359999137,132.9902040182781,135.2949981689453,20762000.0,0.0,0.0,23828.973,5.4,0.1,
468,2021-08-04,135.01519380018527,135.31445585439735,134.1548211022382,134.791748046875,19676000.0,0.0,0.0,23828.973,5.4,0.1,
469,2021-08-05,135.34535876004946,136.01321492560612,134.51291684983926,135.91494750976562,17870000.0,0.0,0.0,23828.973,5.4,0.1,
470,2021-08-06,135.70597638186294,136.1354092489107,134.87603073593212,135.40321350097656,20488000.0,0.0,0.0,23828.973,5.4,0.1,
471,2021-08-09,135.6067214884924,136.84515578649197,135.00519886736677,136.57481384277344,17760000.0,0.0,0.0,23828.973,5.4,0.1,
472,2021-08-10,137.00275264468175,137.43220073129106,136.02767382295212,136.46908569335938,19414000.0,0.0,0.0,23828.973,5.4,0.1,
473,2021-08-11,136.8426498851109,137.34240420146423,135.9348940321983,135.9423828125,15352000.0,0.0,0.0,23828.973,5.4,0.1,
474,2021-08-12,135.63962176577007,136.96085876828425,135.09099249582988,136.85511779785156,16506000.0,0.0,0.0,23828.973,5.4,0.1,
475,2021-08-13,136.91098473328873,137.51599297594527,136.69452548455124,137.38729858398438,15948000.0,0.0,0.0,23828.973,5.4,0.1,
476,2021-08-16,137.18530260943282,138.02074308937085,134.96480297318374,137.96786499023438,22384000.0,0.0,0.0,23828.973,5.4,0.1,
477,2021-08-17,137.40974108242648,137.92397065843804,135.74586197183783,136.3239288330078,21716000.0,0.0,0.0,23828.973,5.4,0.1,
478,2021-08-18,136.16283979359196,136.76585408343144,134.987253412456,135.11444091796875,19258000.0,0.0,0.0,23828.973,5.4,0.1,
479,2021-08-19,134.1034462013317,136.01570342939954,133.91840328932187,135.34486389160156,21782000.0,0.0,0.0,23828.973,5.4,0.1,
480,2021-08-20,135.664083814278,137.21424633024336,134.9159362932434,137.09005737304688,31194000.0,0.0,0.0,23828.973,5.4,0.1,
481,2021-08-23,137.62871403161213,140.52653748519467,137.26760865603674,139.6956024169922,28454000.0,0.0,0.0,23828.973,5.4,0.1,
482,2021-08-24,140.2641787961454,141.7290573752343,139.99185811183034,140.91258239746094,19268000.0,0.0,0.0,23828.973,5.4,0.1,
483,2021-08-25,141.27518448305062,141.8382890650886,141.02680657874745,141.72805786132812,15848000.0,0.0,0.0,23828.973,5.4,0.1,
484,2021-08-26,141.39987029967813,142.06571727886413,141.00783567181406,141.0911407470703,20610000.0,0.0,0.0,23828.973,5.4,0.1,
485,2021-08-27,141.30260704134443,144.15554329612482,141.1474888211139,143.64830017089844,28780000.0,0.0,0.0,23828.973,5.4,0.1,
486,2021-08-30,144.04331724090082,145.60994884902084,143.8069031322069,144.2333526611328,24434000.0,0.0,0.0,23828.973,5.4,0.1,
487,2021-08-31,144.7884709531989,144.81290081523724,143.92461276620566,144.34007263183594,22448000.0,0.0,0.0,23828.973,5.4,0.1,
488,2021-09-01,144.64184393921389,145.89274431496025,144.52563084670186,144.8568115234375,21936000.0,0.0,0.0,23828.973,5.4,0.1,
489,2021-09-02,144.8573110562147,145.16005871383976,142.83132190485597,142.93307495117188,32342000.0,0.0,0.0,23828.973,5.4,0.1,
490,2021-09-03,142.7270916113662,143.7989309839674,142.0487633197366,143.38446044921875,19850000.0,0.0,0.0,23828.973,5.4,0.1,
491,2021-09-07,143.47923576134775,144.20793071508683,143.2642681624077,143.92413330078125,20124000.0,0.0,0.0,23828.973,5.4,0.1,
492,2021-09-08,143.74407640305287,144.04332322058255,142.64678733511218,143.33607482910156,18344000.0,0.0,0.0,23828.973,5.4,0.1,
493,2021-09-09,143.4852068769746,143.95404717190024,142.82385012044844,143.1864471435547,15314000.0,0.0,0.0,23828.973,5.4,0.1,
494,2021-09-10,143.85627578284073,144.36103784967844,140.39037078111542,140.5280303955078,36840000.0,0.0,0.0,23828.973,5.4,0.1,
495,2021-09-13,141.59887694830587,142.59690923606428,140.90111129478942,141.98094177246094,22094000.0,0.0,0.0,23828.973,5.4,0.1,
496,2021-09-14,142.64228808278077,143.00888824270152,141.39986590908217,142.19239807128906,19674000.0,0.0,0.0,23828.973,5.4,0.1,
497,2021-09-15,142.41885961123745,144.09371339925832,140.9983808539378,144.07276916503906,27408000.0,0.0,0.0,23828.973,5.4,0.1,
498,2021-09-16,143.59493837389067,143.9435776554055,142.049768469373,143.25527954101562,26190000.0,0.0,0.0,23828.973,5.4,0.1,
499,2021-09-17,142.67721462919445,143.0956730994767,140.12303801033391,140.4522247314453,53384000.0,0.0,0.0,23828.973,5.4,0.1,
500,2021-09-20,137.82024116749528,138.65667105299775,135.9852919029193,138.37686157226562,46518000.0,0.0,0.0,23828.973,5.4,0.1,
501,2021-09-21,139.40429706704805,139.66565853862934,137.9364352725449,138.6895751953125,25332000.0,0.0,0.0,23828.973,5.4,0.1,
502,2021-09-22,138.95992359270835,140.53900619595152,138.20927981277583,139.93699645996094,25056000.0,0.0,0.0,23828.973,5.4,0.1,
503,2021-09-23,140.63926678383993,141.34651520293917,140.05471565315904,140.86720275878906,20952000.0,0.0,0.0,23828.973,5.4,0.1,
504,2021-09-24,140.19136631105567,141.97894747952145,139.8946005304375,141.8637237548828,22984000.0,0.0,0.0,23828.973,5.4,0.1,
505,2021-09-27,140.4567001906786,141.58790175205044,139.7215211571435,140.72354125976562,21882000.0,0.0,0.0,23828.973,5.4,0.1,
506,2021-09-28,138.31251057184124,138.7529178420136,135.02565129457952,135.49449157714844,45772000.0,0.0,0.0,23828.973,5.4,0.1,
507,2021-09-29,136.6416602372379,136.81224310966198,133.53436391278478,134.0216522216797,30848000.0,0.0,0.0,23828.973,5.4,0.1,
508,2021-09-30,133.92987395719834,135.20770046089055,133.2261112119694,133.34580993652344,37996000.0,0.0,0.0,23828.973,5.4,0.1,
509,2021-10-01,134.11540544736366,136.57233443265648,133.7418340040988,136.2057342529297,35360000.0,0.0,0.0,24654.603,4.5,0.08,
510,2021-10-04,135.62467237427003,135.62467237427003,130.72630935316948,133.32936096191406,51202000.0,0.0,0.0,24654.603,4.5,0.08,
511,2021-10-05,133.7099127109789,136.88555150618814,133.7099127109789,135.68701171875,32404000.0,0.0,0.0,24654.603,4.5,0.08,
512,2021-10-06,134.4171702830471,137.40976034500736,134.21766732313648,137.2252197265625,24364000.0,0.0,0.0,24654.603,4.5,0.08,
513,2021-10-07,138.54893349495188,139.69610211469282,138.30853144657277,138.88111877441406,25110000.0,0.0,0.0,24654.603,4.5,0.08,
514,2021-10-08,139.2322350022107,139.98437039975556,138.87362590425957,139.4402313232422,26526000.0,0.0,0.0,24654.603,4.5,0.08,
515,2021-10-11,138.94794936334625,140.36444006724204,138.51600501291847,138.5708770751953,17954000.0,0.0,0.0,24654.603,4.5,0.08,
516,2021-10-12,139.13547289044712,139.16241423578444,135.42466026605743,136.11196899414062,36332000.0,0.0,0.0,24654.603,4.5,0.08,
517,2021-10-13,137.06309598489207,137.65912374256564,136.1817791863565,137.24215698242188,19654000.0,0.0,0.0,24654.603,4.5,0.08,
518,2021-10-14,139.12949320755197,140.98838518094632,138.48209419092663,140.80235290527344,31894000.0,0.0,0.0,24654.603,4.5,0.08,
519,2021-10-15,141.26471094950563,141.36795566748512,140.40733685628012,141.01881408691406,30274000.0,0.0,0.0,24654.603,4.5,0.08,
520,2021-10-18,140.72803403832324,142.44328438229746,140.72104755421316,142.42532348632812,20396000.0,0.0,0.0,24654.603,4.5,0.08,
521,2021-10-19,143.03331966691394,143.30764953008014,142.24777398039427,142.88319396972656,20164000.0,0.0,0.0,24654.603,4.5,0.08,
522,2021-10-20,142.98394800562198,143.19144203218275,141.02729090318934,141.4188232421875,23288000.0,0.0,0.0,24654.603,4.5,0.08,
523,2021-10-21,141.41882233053852,141.80487507127617,140.1529596099043,141.53553771972656,26292000.0,0.0,0.0,24654.603,4.5,0.08,
524,2021-10-22,138.80628458707938,140.23574364674604,135.71993280819368,137.22669982910156,50588000.0,0.0,0.0,24654.603,4.5,0.08,
525,2021-10-25,137.21024058250205,137.6591259926061,135.08948495570752,137.1074981689453,34412000.0,0.0,0.0,24654.603,4.5,0.08,
526,2021-10-26,138.91951422454068,139.7369785606147,137.9628833814707,138.9644012451172,49236000.0,0.0,0.0,24654.603,4.5,0.08,
527,2021-10-27,139.06065097051754,148.28280979174252,139.06065097051754,145.8563232421875,85782000.0,0.0,0.0,24654.603,4.5,0.08,
528,2021-10-28,146.7710708986066,146.7945113902894,144.26975734067463,145.48873901367188,36206000.0,0.0,0.0,24654.603,4.5,0.08,
529,2021-10-29,144.71965708062712,147.8758433924604,144.29221816393843,147.68032836914062,43320000.0,0.0,0.0,24654.603,4.5,0.08,
530,2021-11-01,147.6803382425528,147.6803382425528,142.8717338243651,143.14256286621094,46924000.0,0.0,0.0,24654.603,4.5,0.08,
531,2021-11-02,144.2223828054028,146.24686513351838,143.9789822046066,145.07327270507812,33482000.0,0.0,0.0,24654.603,4.5,0.08,
532,2021-11-03,145.540114006392,146.306724652047,144.2338545206486,146.23590087890625,27494000.0,0.0,0.0,24654.603,4.5,0.08,
533,2021-11-04,146.7610935290822,149.36365797023902,145.94661250602564,147.90127563476562,38412000.0,0.0,0.0,24654.603,4.5,0.08,
534,2021-11-05,148.80104991545613,149.95619443501224,147.83096353281698,148.48434448242188,38354000.0,0.0,0.0,24654.603,4.5,0.08,
535,2021-11-08,149.45491744177704,150.24297460356283,148.06386123565807,148.6628875732422,23052000.0,0.0,0.0,24654.603,4.5,0.08,
536,2021-11-09,148.86439652826022,149.46441228582998,146.8813003083024,148.55067443847656,19530000.0,0.0,0.0,24654.603,4.5,0.08,
537,2021-11-10,147.1356649991068,147.70426436658673,144.18048866341175,145.5331268310547,29970000.0,0.0,0.0,24654.603,4.5,0.08,
538,2021-11-11,146.12766972301918,147.17109131651162,145.24085802253262,145.4064483642578,16518000.0,0.0,0.0,24654.603,4.5,0.08,
539,2021-11-12,146.2533548540661,148.48234795827855,145.0518316627445,148.31076049804688,22360000.0,0.0,0.0,24654.603,4.5,0.08,
540,2021-11-15,148.53270565489262,149.18010466204163,147.21047922005332,148.08531188964844,23508000.0,0.0,0.0,24654.603,4.5,0.08,
541,2021-11-16,147.78356516064295,148.39504235881697,146.9486270124181,147.5107421875,18904000.0,0.0,0.0,24654.603,4.5,0.08,
542,2021-11-17,147.66185236814272,148.19253595683963,146.87630671120715,147.68130493164062,19594000.0,0.0,0.0,24654.603,4.5,0.08,
543,2021-11-18,147.87534352494285,150.2085706874117,147.5192306747506,149.46839904785156,35608000.0,0.0,0.0,24654.603,4.5,0.08,
544,2021-11-19,149.60504440449114,150.59360910723478,148.5312111063579,148.5586395263672,33682000.0,0.0,0.0,24654.603,4.5,0.08,
545,2021-11-22,148.96364486555302,149.45941128185316,145.7865144241431,145.9406280517578,30594000.0,0.0,0.0,24654.603,4.5,0.08,
546,2021-11-23,145.79199131236712,146.29774276023474,143.7590309223199,145.42190551757812,27218000.0,0.0,0.0,24654.603,4.5,0.08,
547,2021-11-24,145.11417619869138,145.88826045417076,144.01640003317144,145.7590789794922,18040000.0,0.0,0.0,24654.603,4.5,0.08,
548,2021-11-26,143.99195035195316,144.20043375035195,141.4921435351883,141.83180236816406,30470000.0,0.0,0.0,24654.603,4.5,0.08,
549,2021-11-29,143.64431385332426,145.93613953909886,143.53807058089296,145.17103576660156,32596000.0,0.0,0.0,24654.603,4.5,0.08,
550,2021-11-30,144.65033603738377,145.63938793867774,141.25175345573714,141.54702758789062,42068000.0,0.0,0.0,24654.603,4.5,0.08,
551,2021-12-01,143.6443131297429,145.5899957887595,140.5639431942164,140.70309448242188,34020000.0,0.0,0.0,24654.603,4.5,0.08,
552,2021-12-02,140.9011044707143,143.50914845539504,139.86815503021805,142.6128692626953,29194000.0,0.0,0.0,24654.603,4.5,0.08,
553,2021-12-03,143.3261129157399,144.0433311670054,139.9544565219725,141.6507568359375,41230000.0,0.0,0.0,24654.603,4.5,0.08,
554,2021-12-06,142.6871724797241,143.4971632271428,139.80380938163114,142.8013916015625,30618000.0,0.0,0.0,24654.603,4.5,0.08,
555,2021-12-07,145.2368595285349,147.16659038584248,144.86876770551652,146.90573120117188,32240000.0,0.0,0.0,24654.603,4.5,0.08,
556,2021-12-08,147.23192606959915,148.02646744328183,146.0443759168267,147.82046508789062,24270000.0,0.0,0.0,24654.603,4.5,0.08,
557,2021-12-09,147.22645094553866,148.7317263669083,146.75162874429665,147.27383422851562,23270000.0,0.0,0.0,24654.603,4.5,0.08,
558,2021-12-10,148.3327015508768,148.60951246086034,146.34162956501154,147.63592529296875,24458000.0,0.0,0.0,24654.603,4.5,0.08,
559,2021-12-13,147.41646624862298,147.60450770651704,145.15806611651087,145.46630859375,27070000.0,0.0,0.0,24654.603,4.5,0.08,
560,2021-12-14,143.612398145308,144.1231269183832,140.86619214998706,143.55154418945312,38446000.0,0.0,0.0,24654.603,4.5,0.08,
561,2021-12-15,143.05477602859267,146.35859184963277,141.32804880191622,146.07928466796875,36370000.0,0.0,0.0,24654.603,4.5,0.08,
562,2021-12-16,146.80697315061516,147.31222227920324,143.25226835480268,144.0882110595703,33650000.0,0.0,0.0,24654.603,4.5,0.08,
563,2021-12-17,142.1480185915511,143.47922548252518,140.95098568973685,141.37493896484375,50416000.0,0.0,0.0,24654.603,4.5,0.08,
564,2021-12-20,139.65419214521512,141.42431463202016,138.9768684609293,141.25721740722656,27192000.0,0.0,0.0,24654.603,4.5,0.08,
565,2021-12-21,141.70261696616615,143.5136385429109,140.15545314009478,143.1181182861328,28756000.0,0.0,0.0,24654.603,4.5,0.08,
566,2021-12-22,142.7141247002169,146.1381414717992,142.7141247002169,146.0533447265625,26322000.0,0.0,0.0,24654.603,4.5,0.08,
567,2021-12-23,146.1381442453097,147.8773375477905,146.09025866541782,146.55361938476562,26384000.0,0.0,0.0,24654.603,4.5,0.08,
568,2021-12-27,146.89227749134523,147.9775875970981,146.80598907445517,147.54116821289062,15976000.0,0.0,0.0,24654.603,4.5,0.08,
569,2021-12-28,147.86984643293516,147.93269435291387,145.69374671685975,146.32467651367188,18200000.0,0.0,0.0,24654.603,4.5,0.08,
570,2021-12-29,146.28228301066946,147.05288160237362,145.28775160680675,146.29275512695312,17788000.0,0.0,0.0,24654.603,4.5,0.08,
571,2021-12-30,146.331666800269,146.93617278399486,145.63390113727112,145.83938598632812,15688000.0,0.0,0.0,24654.603,4.5,0.08,
572,2021-12-31,145.68925588059307,146.33615260810006,144.4942169189453,144.4942169189453,18136000.0,0.0,0.0,24654.603,4.5,0.08,
573,2022-01-03,144.69669680850416,145.4907358694923,143.35801639033082,144.63336181640625,28646000.0,0.0,0.0,24654.603,4.5,0.08,
574,2022-01-04,145.03686051675854,146.12317513627954,143.36151980542982,144.04283142089844,28400000.0,0.0,0.0,24654.603,4.5,0.08,
575,2022-01-05,144.06328362596875,144.1425855577758,137.34791689082942,137.4346923828125,54618000.0,0.0,0.0,24654.603,4.5,0.08,
576,2022-01-06,136.6601141952857,139.59434640962326,136.22119857319643,137.40725708007812,37348000.0,0.0,0.0,24654.603,4.5,0.08,
577,2022-01-07,137.804265165952,138.10652574924947,135.4311436259223,136.67855834960938,29760000.0,0.0,0.0,24654.603,4.5,0.08,
578,2022-01-10,134.74435988610503,138.47661922306227,132.83558830650588,138.3269805908203,44408000.0,0.0,0.0,24654.603,4.5,0.08,
579,2022-01-11,137.66612065063754,139.8696639619465,136.35486861712667,139.39083862304688,28730000.0,0.0,0.0,24654.603,4.5,0.08,
580,2022-01-12,140.80135202317535,142.25575854203717,140.34698697592836,141.08116149902344,26108000.0,0.0,0.0,24654.603,4.5,0.08,
581,2022-01-13,141.1903836098123,142.49716064099485,138.0671205979264,138.24468994140625,31436000.0,0.0,0.0,24654.603,4.5,0.08,
582,2022-01-14,136.74039846456807,140.39436017583645,136.6601071693992,139.13597106933594,29662000.0,0.0,0.0,24654.603,4.5,0.08,
583,2022-01-18,135.8386436063798,136.79277820020985,135.10396681862525,135.66207885742188,34872000.0,0.0,0.0,24654.603,4.5,0.08,
584,2022-01-19,136.18626757303153,137.6187250917489,134.68199691465517,134.78274536132812,28648000.0,0.0,0.0,24654.603,4.5,0.08,
585,2022-01-20,135.91346260605008,137.28607094971142,132.63607060413366,132.9782257080078,29908000.0,0.0,0.0,24654.603,4.5,0.08,
586,2022-01-21,132.2659922715256,134.53236824570237,129.76518093092588,130.02952575683594,55652000.0,0.0,0.0,24654.603,4.5,0.08,
587,2022-01-24,125.6668275936693,130.8789277836126,124.19248146166328,130.4809112548828,76622000.0,0.0,0.0,24654.603,4.5,0.08,
588,2022-01-25,128.4220094099645,129.0793782281074,126.18803917051842,126.6214599609375,46960000.0,0.0,0.0,24654.603,4.5,0.08,
589,2022-01-26,130.79513088288968,132.671481403554,126.82794933742235,128.91378784179688,49130000.0,0.0,0.0,24654.603,4.5,0.08,
590,2022-01-27,130.97967291895176,132.3248375460673,128.6140249282115,128.6863555908203,31950000.0,0.0,0.0,24654.603,4.5,0.08,
591,2022-01-28,129.3387395840414,133.02711652117944,128.16764337586022,133.02162170410156,34362000.0,0.0,0.0,24654.603,4.5,0.08,
592,2022-01-31,133.83060891356843,135.1383752388285,131.88293239393397,134.9692840576172,39986000.0,0.0,0.0,24654.603,4.5,0.08,
593,2022-02-01,137.25463886550247,137.4526501529113,134.03660916508844,137.30401611328125,68644000.0,0.0,0.0,24654.603,4.5,0.08,
594,2022-02-02,150.87641780440873,151.17217900606056,145.16307122582677,147.6344451904297,123200000.0,0.0,0.0,24654.603,4.5,0.08,
595,2022-02-03,145.3456056040427,149.30529843013423,142.31310602979673,142.73655700683594,71518000.0,0.0,0.0,24654.603,4.5,0.08,
596,2022-02-04,143.09018668724192,144.51714948593576,140.167918355893,142.93905639648438,57998000.0,0.0,0.0,24654.603,4.5,0.08,
597,2022-02-07,143.89370269275128,143.89370269275128,138.55691109716247,138.857177734375,54974000.0,0.0,0.0,24654.603,4.5,0.08,
598,2022-02-08,138.68311000781088,139.65420096406902,136.67558391317235,139.0546875,54284000.0,0.0,0.0,24654.603,4.5,0.08,
599,2022-02-09,140.6153067175448,142.17245551516763,139.8407202464863,141.24224853515625,40144000.0,0.0,0.0,24654.603,4.5,0.08,
600,2022-02-10,139.35842284632204,141.1350141966298,137.616231177743,138.277587890625,39330000.0,0.0,0.0,24654.603,4.5,0.08,
601,2022-02-11,138.25766148758473,138.81277498879982,133.07049340828405,133.95082092285156,39958000.0,0.0,0.0,24654.603,4.5,0.08,
602,2022-02-14,132.92735856454615,135.9633439630755,132.92735856454615,135.19125366210938,34302000.0,0.0,0.0,24654.603,4.5,0.08,
603,2022-02-15,137.2306865585733,137.7673672795026,135.48601377731583,136.2710723876953,26680000.0,0.0,0.0,24654.603,4.5,0.08,
604,2022-02-16,136.30898567193515,137.7449290414842,134.5907365574129,137.39779663085938,25022000.0,0.0,0.0,24654.603,4.5,0.08,
